,listing_id,description,host_id,neighbourhood_full,coordinates,room_type,price,number_of_reviews,reviews_per_month,availability_365,rating,number_of_stays,listing_added
5602,21694908,Charming 1875 Victorian,801975.0,"Brooklyn, Crown Heights","(40.67764, -73.94493)",Entire place,175$,38,1.93,357,3.267323974440956,45.6,2018-11-22
5603,35310394,Beautifu 3 BR in Times Sq: Best Location in NYC,265621853.0,"Manhattan, Theater District","(40.75606, -73.98871)",Entire place,480$,3,3.0,265,3.4182252803722184,3.6,2018-12-31
5604,11444671,"Great Home & Host, Next to 1 train.",60163700.0,"Manhattan, Harlem","(40.82283, -73.95246999999998)",Private Room,65$,42,1.04,185,3.0206092591724136,50.4,2018-11-18
5605,30799348,Penthouse Gorgeous Apartment Stay,161769990.0,"Brooklyn, Bedford-Stuyvesant","(40.68964, -73.9508)",Private Room,45$,8,1.16,0,3.2873452846035374,9.6,2018-10-12
5606,268481,Resort-like living in Williamsburg,1380703.0,"Brooklyn, Williamsburg","(40.71647, -73.93974)",Entire place,290$,1,0.01,0,3.1108911908622807,1.2,2013-03-21
5607,2547198,Jewel Box Studio in Soho / Nolita,4291837.0,"Manhattan, Nolita","(40.72224, -73.99491)",Entire place,150$,156,2.46,111,3.838876885093123,187.2,2018-11-25
5608,35709682,"Shared Spaces;Safe,Great Location 15 to Times Sq",175730239.0,"Queens, Sunnyside","(40.73883, -73.92698)",Shared room,30$,2,2.0,327,3.1214427225795482,2.4,2018-12-19
5609,12038773,Beautiful Sunny Fire Escape Room,64444742.0,"Brooklyn, Bushwick","(40.69305, -73.90825)",Private Room,60$,21,0.53,364,4.454378227824373,25.2,2018-12-06
5610,12096332,Amazing Views 3BR 2BA Bright and Spacious,64052858.0,"Manhattan, Midtown","(40.7442, -73.98748)",Entire place,999$,54,1.49,58,4.153678089584907,64.8,2018-12-14
5611,31002659,"Best of NYC! Location and Lux Apt 1 Bed 
& SofaBed",139479838.0,"Manhattan, Chelsea","(40.7505, -73.99608)",Entire place,205$,17,3.4,44,3.6470183507506895,20.4,2018-12-27
5612,16543538,sunny private bedroom in Harlem,5959857.0,"Manhattan, Harlem","(40.82097, -73.95281999999997)",Private Room,40$,2,0.07,0,3.4749704193623225,2.4,2016-08-15
5613,15788050,Beautiful Room in Modern Apartment,102080453.0,"Brooklyn, Bedford-Stuyvesant","(40.69413, -73.94481)",Private Room,49$,153,4.72,0,3.842120448684717,183.6,2018-12-18
5614,29677326,Ultra Lux Morden 2 Bedrooms suite with court yard,220762164.0,"Queens, St. Albans","(40.69161, -73.76326)",Entire place,298$,12,1.51,365,4.892712148326112,14.4,2018-12-18
5615,16688892,East Williamsburg Cozy Studio,110478816.0,"Brooklyn, Williamsburg","(40.71237, -73.93899)",Entire place,95$,13,0.43,0,4.615023514270543,15.6,2017-11-10
5616,29242098,Large Private Bedroom in a Spacious Apartment,41945759.0,"Manhattan, Washington Heights","(40.85671, -73.92735)",Private Room,165$,3,0.35,0,4.90233971749229,3.6,2018-06-25
5617,14705209,Cozy Studio in Midtown,7104133.0,"Manhattan, Murray Hill","(40.74993, -73.977)",Entire place,125$,32,0.91,0,3.5986337603313947,38.4,2018-12-14
5618,25187576,"100% Private & A/C!
Bathroom + 1 Bedroom JFK & LGA",23479368.0,"Queens, South Ozone Park","(40.67425, -73.82018000000002)",Private Room,69$,78,5.92,79,3.385053934610069,93.6,2018-12-26
5619,19711512,"Cozy, Cool, Mid Century Modern Apt in Boerum Hill",1024251.0,"Brooklyn, Boerum Hill","(40.68807, -73.98161)",Entire place,170$,21,0.86,9,4.530476907157858,25.2,2018-02-15
5620,6092607,Manhattan 1BR for $2000/mo Sublet,7271842.0,"Manhattan, Washington Heights","(40.83987, -73.94279)",Entire place,100$,1,0.03,0,3.9984405262045017,1.2,2016-04-28
5621,13546425,Room in ground level brownstone with private yard,9501536.0,"Brooklyn, Bedford-Stuyvesant","(40.6829, -73.93935)",Private Room,60$,2,0.05,0,4.900256090606554,2.4,2016-01-06
5622,10038633,Room for Xmas and New Years in NYC,19049309.0,"Manhattan, East Harlem","(40.79586, -73.94332)",Private Room,67$,1,0.02,0,4.103810739717057,1.2,2015-06-29
5623,18309354,"Spacious Private Room In New York, Manhattan",55778523.0,"Manhattan, Morningside Heights","(40.80456, -73.96521)",Private Room,125$,4,0.15,0,3.0755505121912177,4.8,2016-11-16
5624,35144024,Terrific Beach Front Condominium - Rockaway Beach,2065662.0,"Queens, Arverne","(40.5875, -73.79427)",Entire place,96$,4,4.0,9,3.3742112876571464,4.8,2018-12-30
5625,21765895,Fashion Blvd Flat 20 minutes from City Center!,152636597.0,"Bronx, Mott Haven","(40.81039000000001, -73.92478)",Private Room,73$,1,0.08,0,4.251407421100256,1.2,2017-12-04
5626,31339548,Bedroom in shared luxury apartment in East Village,11519866.0,"Manhattan, East Village","(40.72262, -73.98515)",Private Room,85$,7,1.48,0,3.732014628725353,8.4,2018-10-03
5627,20818955,Cozy Room in a Friendly House CLOSE TO SUBWAY,463061.0,"Queens, Woodhaven","(40.69621, -73.8502)",Private Room,49$,8,0.51,96,3.3675796129949287,9.6,2018-11-13
5628,18410445,Large Room and Apartment in Upper Manhattan,63408461.0,"Manhattan, Washington Heights","(40.84745, -73.94116)",Private Room,100$,102,3.84,213,3.5428224956754977,122.4,2018-12-12
5629,29259463,SPACIOUS/FURNISHED One Bedroom Brooklyn Apartment,18917915.0,"Brooklyn, Williamsburg","(40.70296, -73.94086)",Entire place,90$,7,0.95,3,3.1996543664860786,8.4,2018-12-30
5630,23857159,1Br available in luxury building Park Slope,14476858.0,"Brooklyn, Sunset Park","(40.66307000000001, -73.99481999999998)",Private Room,106$,1,0.06,0,3.522159536214444,1.2,2017-09-13
5631,4117817,East Williamsburg Oasis,4516038.0,"Brooklyn, Williamsburg","(40.71673, -73.94315999999998)",Private Room,64$,4,0.07,0,3.089884363147912,4.8,2016-03-08
5632,21899241,Spacious and bright private bedroom in LES,41865841.0,"Manhattan, Lower East Side","(40.71325, -73.99009000000002)",Private Room,160$,2,0.1,0,3.8717398123078084,2.4,2017-06-29
5633,3323189,2000 sq ft Photographers loft,16777963.0,"Manhattan, Chinatown","(40.71556, -73.99234)",Entire place,785$,85,1.52,331,3.856181211734026,102.0,2018-12-25
5634,20928494,"STUNNING, HUGE 1 bed apartment, steps from train!",22721010.0,"Manhattan, Washington Heights","(40.84434, -73.94229)",Entire place,103$,18,0.84,0,4.969046253137837,21.6,2018-05-21
5635,30957964,Javits center 1 bedroom,231322933.0,"Manhattan, Hell's Kitchen","(40.75605, -73.99710999999998)",Entire place,134$,33,5.08,20,4.3584311580350725,39.6,2018-12-18
5636,8809245,Classic NY Apartment. Prime Manhattan Location,3333577.0,"Manhattan, Gramercy","(40.73563, -73.98801)",Entire place,410$,3,0.15,346,3.2689828227923834,3.6,2018-11-21
5637,32785169,2 Bedroom Refuge with Private Bath & Living Room,20433973.0,"Bronx, City Island","(40.83988, -73.78286999999997)",Private Room,95$,6,1.65,359,4.461644703224435,7.1999999999999975,2018-12-12
5638,32441129,Beautiful - Art Filled - Sun Filled - Luxurious,1403333.0,"Manhattan, NoHo","(40.72612, -73.99494)",Entire place,325$,5,1.24,31,4.02136593309789,6.0,2018-11-21
5639,6192999,Zen urban sanctuary.,32117091.0,"Brooklyn, Williamsburg","(40.70776, -73.95886)",Entire place,163$,37,0.74,186,4.54714520924103,44.4,2018-11-30
5640,7872172,"Private room, home away from home",1212731.0,"Manhattan, Upper West Side","(40.79943, -73.968)",Private Room,65$,2,0.04,0,3.0248368033577853,2.4,2016-02-28
5641,17929219,HEART of West Village! Big + Beautiful TRUE 1 BDRM,28588488.0,"Manhattan, West Village","(40.73612, -73.99978)",Entire place,395$,39,1.43,177,4.756495005371564,46.8,2018-12-24
5642,30980594,A GEM IN NOHO,28720717.0,"Manhattan, East Village","(40.72288, -73.98344)",Entire place,350$,2,0.38,342,4.982307725250749,2.4,2018-11-14
5643,13998293,Sunny Designers Home w/Terrace - Heart of Downtown,2714018.0,"Manhattan, East Village","(40.72191, -73.9813)",Entire place,150$,2,0.06,0,3.4729440339989086,2.4,2016-03-30
5644,11529142,Colorfull apart in NY.,149430.0,"Manhattan, East Harlem","(40.78687, -73.94542)",Entire place,120$,35,1.27,303,3.6909665250598485,42.0,2018-12-26
5645,1271103,Lovely spacious 1 Bdrm in Ridgewood,2243431.0,"Queens, Glendale","(40.70518, -73.89133000000002)",Entire place,85$,1,0.02,0,3.516813574961092,1.2,2014-09-10
5646,19098169,Amazing space & location 1 bedroom Apt in Gramercy,14322725.0,"Manhattan, Gramercy","(40.73627000000001, -73.98952)",Entire place,290$,13,0.54,66,3.6304143917766942,15.6,2018-04-17
5647,11477869,Lovely Home in Prime Brooklyn,60401178.0,"Brooklyn, Gowanus","(40.67884, -73.99238000000003)",Entire place,619$,9,0.23,54,4.901088495485631,10.8,2018-10-16
5648,12720048,NE..Comfortable Room All Inclusive,68787921.0,"Brooklyn, Bedford-Stuyvesant","(40.68807, -73.92348)",Private Room,47$,32,0.91,258,4.234469873289379,38.4,2018-11-06
5649,35705257,International Shared Wiggle Room BEST for Groups,175730239.0,"Queens, Sunnyside","(40.73996, -73.92829)",Shared room,30$,2,2.0,354,4.850458567829256,2.4,2018-12-26
5650,6776698,JFK SPACIOUS ROOM / A  4  BLOCKS TO SUBWAY,9284163.0,"Queens, Woodhaven","(40.68955, -73.85348)",Private Room,39$,262,5.28,346,4.123869482199767,314.4,2018-12-18
5651,22176026,Sofa bed/pull out couch in Living Room,126397762.0,"Manhattan, Harlem","(40.83021, -73.94114)",Shared room,39$,7,0.36,0,3.861049812720844,8.4,2017-06-24
5652,25266474,Peaceful and cozy room in Williamsburg apartment!,15288827.0,"Brooklyn, Williamsburg","(40.70959000000001, -73.95477)",Private Room,60$,4,0.32,66,3.0587058420681608,4.8,2018-09-19
5653,21288588,Spacious Brownstone Apt with Private Backyard,8345378.0,"Brooklyn, Bedford-Stuyvesant","(40.68294, -73.93741999999997)",Private Room,130$,20,1.08,64,3.822979199686464,24.0,2018-07-01
5654,9818465,Sunny apt in morningside heights,24554945.0,"Manhattan, Morningside Heights","(40.80761, -73.95841)",Entire place,125$,5,0.16,1,4.239621934931842,6.0,2018-06-28
5655,24943768,Luxurious Suite Grand Central,168465501.0,"Manhattan, Murray Hill","(40.74929, -73.97827)",Entire place,150$,3,0.27,113,3.929628757965237,3.6,2018-05-20
5656,19100892,Charming Williamsburg 1br Apt minutes to Manhattan,25173511.0,"Brooklyn, Williamsburg","(40.71045, -73.95784)",Entire place,200$,6,0.24,0,4.91895320228387,7.1999999999999975,2017-08-15
5657,30399972,Charming room Newly Renovated Apt30 mins from city,228268188.0,"Brooklyn, Borough Park","(40.62801, -74.00328)",Private Room,65$,7,1.0,351,3.2151337862961467,8.4,2018-11-15
5658,30131426,Private Williamsburg Co-living Room Madison 3L-2,226410657.0,"Brooklyn, Bedford-Stuyvesant","(40.68765, -73.93208)",Private Room,42$,1,1.0,339,4.994785854006682,1.2,2018-12-11
5659,22249013,Cozy Bushwick Loft Apartment,17672907.0,"Brooklyn, Bushwick","(40.69178, -73.91243)",Private Room,30$,7,0.38,0,3.5691290426623032,8.4,2017-09-06
5660,14961253,86th st express train/Private Patio/Clean One Bed,94196548.0,"Manhattan, Upper East Side","(40.77883, -73.95205)",Entire place,219$,5,0.16,0,3.871307783731152,6.0,2016-11-15
5661,1913864,One Bedroom in an apartment,9745149.0,"Brooklyn, Crown Heights","(40.67138, -73.96058000000002)",Private Room,35$,7,0.15,318,3.6940787997888447,8.4,2018-10-29
5662,35344056,Massive 3 BR home near LGA Airport and Manhattan,107211000.0,"Queens, East Elmhurst","(40.76001, -73.88865)",Entire place,225$,5,4.29,337,4.757628429422615,6.0,2018-12-19
5663,3866538,Home Away from Home,19961114.0,"Manhattan, Upper West Side","(40.78789, -73.97426999999998)",Entire place,98$,233,3.97,33,3.7766393750671323,279.6,2018-12-21
5664,14139170,Comfortable room in a Bushwick duplex with patio,1252743.0,"Brooklyn, Bushwick","(40.70175, -73.91525)",Private Room,45$,9,0.45,0,3.8961649327607013,10.8,2017-09-14
5665,11602050,Museum Mile 1 BR - Madison Ave,61391963.0,"Manhattan, Upper East Side","(40.78465, -73.95735)",Entire place,133$,7,0.22,311,3.4129095726679983,8.4,2018-07-16
5666,35464315,Apartment with basement private entrance,14717052.0,"Brooklyn, Greenpoint","(40.72329000000001, -73.93758000000003)",Entire place,180$,2,2.0,365,3.311676940983237,2.4,2018-12-25
5667,27237516,*NO GUEST SERVICE FEE* Beekman Tower Studio with Queen Bed & Free Wifi,205031545.0,"Manhattan, Midtown","(40.75425, -73.96648)",Entire place,699$,4,0.82,204,3.628694347168156,4.8,2018-11-13
5668,34370061,Your New York Retreat next to Times Square,259087876.0,"Manhattan, Theater District","(40.75861, -73.98231)",Private Room,200$,5,2.42,51,4.415462309599421,6.0,2018-12-01
5669,18415505,Stylish Apartment with beautiful skyline views.,11191325.0,"Manhattan, Harlem","(40.81253, -73.93952)",Entire place,99$,35,1.32,1,3.4125904536114002,42.0,2018-10-25
5670,12775106,Apartment NYC - 10 to 20 June,1722054.0,"Queens, Long Island City","(40.74657, -73.94555)",Entire place,120$,1,0.03,0,4.486652761876504,1.2,2015-12-15
5671,34232536,Red Violet,145878384.0,"Brooklyn, East Flatbush","(40.65093, -73.93269000000002)",Private Room,75$,2,1.54,245,3.9320788576713728,2.4,2018-12-07
5672,29517788,"Super Spacious, Renovated, Artsy Uptown Apartment",13102999.0,"Manhattan, Harlem","(40.82827, -73.94256999999998)",Entire place,108$,15,1.99,0,4.833300360158567,18.0,2018-12-10
5673,5491149,Located in the heart of EVERYTHING!,59185.0,"Manhattan, Upper East Side","(40.76272, -73.96775)",Entire place,169$,76,1.48,126,3.334381044114985,91.2,2018-06-11
5674,7116034,Beautiful room. Private bathroom.,16296388.0,"Brooklyn, Bushwick","(40.68412, -73.91045)",Private Room,43$,4,0.13,0,4.000839247992444,4.8,2016-12-01
5675,13329860,Sunny & spacious in NYC,8273903.0,"Queens, Astoria","(40.76417, -73.92815999999998)",Entire place,99$,4,0.11,5,3.5321552614213982,4.8,2018-04-27
5676,30062210,Cozy Four Twenty Friendly Bedroom in Brooklyn,225913497.0,"Brooklyn, Bedford-Stuyvesant","(40.67966, -73.90755)",Private Room,28$,1,0.16,0,3.0711792830575053,1.2,2018-06-28
5677,31276196,Large bright modern apartment in luxury building,6965682.0,"Brooklyn, Bushwick","(40.70162, -73.93607)",Entire place,180$,1,0.26,0,4.228044858613006,1.2,2018-09-10
5678,35311495,Manhattan Best Location Comfortable Space -1~2p,179336958.0,"Manhattan, Midtown","(40.74667, -73.98513)",Private Room,120$,1,1.0,364,3.594807006635707,1.2,2018-12-17
5679,35686069,Perfect Two Bed Railroad Style Apartment,254422852.0,"Manhattan, East Harlem","(40.79522, -73.93918000000002)",Entire place,225$,2,2.0,289,4.9418780779536915,2.4,2018-12-24
5680,16515501,"Bright, Open, and Beautiful 2-Bedroom!",411560.0,"Brooklyn, Williamsburg","(40.70893, -73.94662)",Entire place,200$,1,0.04,0,3.5463229734767605,1.2,2017-02-22
5681,12133132,Perfect Location in New York City,49045679.0,"Manhattan, Lower East Side","(40.71251, -73.9889)",Private Room,60$,8,0.21,0,4.1937765931451985,9.6,2016-02-03
5682,19645931,Time Square NYC Location,2074014.0,"Manhattan, Hell's Kitchen","(40.76232, -73.99285)",Private Room,110$,1,0.06,99,3.260021388693456,1.2,2017-07-21
5683,30584054,Sunny private room in the heart of Brooklyn.,104813064.0,"Brooklyn, Kensington","(40.64637000000001, -73.97593)",Private Room,56$,6,0.88,0,4.169706301779004,7.1999999999999975,2018-08-19
5684,4787386,Spacious East Village Apartment,24678971.0,"Manhattan, East Village","(40.72454000000001, -73.98688)",Private Room,175$,41,0.77,0,3.1173705890602887,49.2,2016-01-19
5685,27682748,Child Friendly Cat Lovers Apartment,3800338.0,"Brooklyn, Flatbush","(40.64599000000001, -73.95985999999998)",Private Room,50$,2,2.0,77,4.288438313506776,2.4,2018-12-26
5686,4774041,3 Bedroom apartment & Yard next to Subway sleeps 6,22565253.0,"Brooklyn, Bay Ridge","(40.6342, -74.02337)",Entire place,129$,48,0.87,91,4.729705409496621,57.6,2018-12-10
5687,44212,West Inn 2 - East Village,72062.0,"Manhattan, East Village","(40.72518, -73.98034)",Private Room,125$,84,0.78,310,3.1952032711668865,100.8,2018-12-18
5688,12254147,Spacious Room in 3 bedroom Duplex Apartment,43380926.0,"Manhattan, East Harlem","(40.78771, -73.94197)",Private Room,65$,1,0.03,0,3.0121029268718384,1.2,2016-01-17
5689,20572848,"Large Clean Room, close to the A-Train",146959142.0,"Manhattan, Washington Heights","(40.84617, -73.93781)",Private Room,40$,10,0.46,0,4.648027232605671,12.0,2018-12-17
5690,6343619,Room in Historical Crown Heights,33037772.0,"Brooklyn, Crown Heights","(40.66756, -73.95187)",Private Room,55$,5,0.1,0,3.5421164078405565,6.0,2015-02-20
5691,29512260,Beautiful  apartment!!,198730633.0,"Manhattan, Harlem","(40.81223, -73.95284000000002)",Entire place,298$,16,2.0,300,4.044732673027025,19.2,2018-12-18
5692,163809,Cool & Spacious Harlem Artist Flat,781647.0,"Manhattan, Harlem","(40.80523, -73.95139)",Entire place,198$,42,0.44,234,4.285044754587149,50.4,2018-11-28
5693,1121497,Spacious E Williamsburg with Yard!!,496164.0,"Brooklyn, Williamsburg","(40.70974, -73.93961999999998)",Private Room,75$,73,0.99,307,3.4647178244906702,87.6,2018-12-02
5694,21710913,Private sunny 1 Bedroom Apartment,37249745.0,"Brooklyn, Borough Park","(40.63265, -74.00397)",Entire place,58$,6,0.32,0,4.328413799618638,7.1999999999999975,2017-11-20
5695,21177156,New 1BR Apartment In Prime Lower East Side,1029090.0,"Manhattan, East Village","(40.72236, -73.98534000000002)",Entire place,181$,10,0.47,0,3.0562484461975283,12.0,2018-02-10
5696,7451145,RARE! Vintage 2 Bed Artist's Flat,918087.0,"Brooklyn, Bedford-Stuyvesant","(40.68686, -73.94973)",Entire place,150$,1,0.02,0,4.257594380020022,1.2,2015-06-16
5697,990367,Colorful Manhattan - Harlem Apartment,5438325.0,"Manhattan, Harlem","(40.80684, -73.94844)",Entire place,170$,25,0.34,177,3.585047783651529,30.0,2018-11-26
5698,10127534,Luxurious Modern West Village Loft,24673896.0,"Manhattan, West Village","(40.73182, -74.01)",Entire place,165$,4,0.1,0,3.0452492043911947,4.8,2016-06-28
5699,31707011,West Village Gem,237804845.0,"Manhattan, West Village","(40.73409, -74.00464000000002)",Entire place,299$,13,3.22,61,3.0441808261962064,15.6,2018-12-26
5700,2036105,Private room  D,10384906.0,"Brooklyn, Dyker Heights","(40.6283, -74.01608)",Private Room,30$,67,0.99,150,3.0282735302943657,80.39999999999998,2018-07-19
5701,21907240,Queen Bed Studio In Gowanus Boutique,159091490.0,"Brooklyn, Gowanus","(40.67848, -73.98385999999998)",Private Room,119$,14,0.71,363,4.5791048295483465,16.8,2018-12-25
5702,17208528,Room w/ Private Bathroom in Heart of Bushwick,84523696.0,"Brooklyn, Bushwick","(40.69423, -73.91993000000002)",Private Room,90$,3,0.12,0,4.310302132024469,3.6,2017-01-24
5703,4163781,Sun Soaked & Cozy PR Williamsburg,1401835.0,"Brooklyn, Williamsburg","(40.71007, -73.95653)",Private Room,99$,19,0.33,354,3.1637067218364767,22.8,2018-12-31
5704,4479556,Amazing convenient 5 min  to city,23243453.0,"Queens, Long Island City","(40.74681, -73.94586)",Entire place,225$,1,0.02,0,4.088459428180501,1.2,2014-07-01
5705,13092522,"Sunny, charming 1 bedroom in Crown Heights",27714436.0,"Brooklyn, Crown Heights","(40.67372, -73.95334)",Private Room,51$,1,0.03,0,4.47754610804845,1.2,2015-11-16
5706,20812365,Cozy apartment,76227113.0,"Manhattan, Morningside Heights","(40.80246, -73.95971999999998)",Entire place,245$,57,2.58,54,3.2088369764282927,68.39999999999999,2018-12-30
5707,15875061,Stylish Parkside Midcentury Apt,73175609.0,"Brooklyn, Windsor Terrace","(40.65739, -73.9806)",Entire place,159$,32,0.99,0,3.5472794064473305,38.4,2017-02-22
5708,51850,( F) Excellent/Pvt Rm,27848.0,"Queens, Jamaica","(40.67252, -73.76597)",Private Room,55$,52,0.49,365,3.4596678027338585,62.4,2018-11-14
5709,13415535,Large 1BR in Chelsea. Subw on block,3248595.0,"Manhattan, Chelsea","(40.74653, -73.99632)",Entire place,165$,31,0.9,358,3.5153609481831736,37.2,2017-04-24
5710,19224202,Spacious Comfort in the Upper West Side,6001984.0,"Manhattan, Upper West Side","(40.80253, -73.96812)",Entire place,190$,4,0.17,0,3.66419946756786,4.8,2018-05-24
5711,30531953,SUPERIOR KING ROOM -PRIME WILLIAMSBURG,198861577.0,"Brooklyn, Williamsburg","(40.72132, -73.95463000000002)",Private Room,295$,2,0.6,90,4.353552171411876,2.4,2018-09-29
5712,629770,Slick Studio with High Ceilings,3129020.0,"Manhattan, Gramercy","(40.73326, -73.98245)",Entire place,99$,6,0.07,0,4.460357311788121,7.1999999999999975,2013-03-01
5713,35317010,Brownstone Duplex in Heart of Community,258467515.0,"Manhattan, Harlem","(40.81051, -73.94800000000002)",Entire place,250$,1,1.0,70,3.0649360721299628,1.2,2018-12-26
5714,213330,RARE Penthouse Oasis featured on DesignSponge,800223.0,"Manhattan, Lower East Side","(40.71712, -73.98898)",Private Room,200$,25,0.49,0,3.992949903764085,30.0,2018-02-23
5715,1842739,Large Eco bedroom on the River,8976567.0,"Manhattan, Kips Bay","(40.73544, -73.97465)",Private Room,118$,51,0.76,201,3.7030368418196673,61.2,2018-12-05
5716,14779359,"3 BD,2 BTH, Doorman,15 mins to Midtown",47219202.0,"Manhattan, Harlem","(40.8222, -73.94323)",Entire place,199$,15,0.58,54,3.3245625767617613,18.0,2019-01-01
5717,1175400,LARGE light filled loft/apt! PRIME Williamsburg.✨,5536387.0,"Brooklyn, Williamsburg","(40.71374, -73.94641999999997)",Private Room,117$,43,0.59,88,4.732388875227807,51.6,2018-11-22
5718,4068216,Unbelievable Upper East Side Loc.,19331457.0,"Manhattan, Upper East Side","(40.77462, -73.95461)",Private Room,105$,239,4.13,287,3.4063566806607923,286.8,2018-12-24
5719,10035950,Room With a View!,50520440.0,"Manhattan, Battery Park City","(40.71777, -74.01493)",Private Room,150$,1,0.02,0,4.161622892158925,1.2,2015-06-30
5720,34013463,Beautiful Brooklyn Brownstone,15734998.0,"Brooklyn, Crown Heights","(40.66913, -73.94028)",Entire place,91$,2,2.0,9,4.289078533612853,2.4,2018-12-31
5721,13545453,"West 50th Street, Luxury Svcd Studio Apt",22541573.0,"Manhattan, Hell's Kitchen","(40.76294, -73.98574)",Entire place,199$,1,0.09,329,4.3246863029128795,1.2,2018-01-23
5722,31360817,Cozy Space in Bay Ridge,767346.0,"Brooklyn, Fort Hamilton","(40.61693, -74.03135999999998)",Private Room,90$,6,2.77,0,4.721966498062047,7.1999999999999975,2018-11-28
5723,12945400,Private Bedroom in Williamsburg,49836177.0,"Brooklyn, Williamsburg","(40.71264, -73.94751)",Private Room,66$,1,0.03,0,4.137513454571379,1.2,2016-06-29
5724,35647951,*Prime 2BR* in Central East Village +Free Laundry,268177002.0,"Manhattan, East Village","(40.72716, -73.98436)",Entire place,295$,1,1.0,141,4.6517767391294464,1.2,2018-12-11
5725,33711092,Sonder | Stock Exchange | Airy 1BR + Sofa Bed,219517861.0,"Manhattan, Financial District","(40.70632, -74.01188)",Entire place,229$,2,1.5,338,3.278335599043425,2.4,2018-12-17
5726,24933154,Super clean and bright cheerful apartment.,11095383.0,"Brooklyn, Flatbush","(40.63074, -73.95849)",Entire place,150$,1,0.08,20,3.3362414230329467,1.2,2018-01-12
5727,7664789,Cozy room in the heart of Astoria/10 min Manhattan,433207.0,"Queens, Astoria","(40.76205, -73.91379)",Private Room,45$,190,5.2,132,4.733151897416249,228.0,2019-01-01
5728,2974877,Sunny and Stylish on the Park,15082988.0,"Brooklyn, Greenpoint","(40.72292, -73.94924)",Entire place,270$,13,0.22,0,3.7116673409757968,15.6,2016-10-18
5729,34536944,Fort Greene -- Urban Oasis With Patio,1355112.0,"Brooklyn, Clinton Hill","(40.6903, -73.96764)",Entire place,150$,5,3.57,159,4.4662955653361704,6.0,2018-12-18
5730,22230375,318 58 st brooklyn ny 11220,160867897.0,"Brooklyn, Sunset Park","(40.64351, -74.01848000000003)",Private Room,100$,1,0.06,365,4.354850064996661,1.2,2017-09-11
5731,33388360,Camping/Glamping in NYC!,251530232.0,"Bronx, Pelham Gardens","(40.86304000000001, -73.84559)",Entire place,150$,4,2.07,78,3.682560993818052,4.8,2018-12-09
5732,13953640,Private apartment 45 min away from the city,83082749.0,"Queens, Ozone Park","(40.68345, -73.83378)",Entire place,125$,11,0.31,0,4.3461477491579865,13.2,2016-02-18
5733,17919742,Heart of Bushwick Apartment For Coffee Lovers!,8894559.0,"Brooklyn, Bushwick","(40.70127, -73.91764)",Entire place,120$,8,0.31,1,4.597606495232469,9.6,2018-05-22
5734,11011759,"Modern, fun and sophisticated 1BR",38968716.0,"Manhattan, Kips Bay","(40.73939, -73.983)",Entire place,250$,5,0.13,0,4.904037662941289,6.0,2016-11-24
5735,10487548,Stylish peaceful oasis,587918.0,"Manhattan, East Village","(40.72315, -73.98250999999998)",Entire place,220$,48,1.21,135,4.3083688313432695,57.6,2018-12-09
5736,29511905,CozyStudio /Briarwood Van Wyck station F to city,153141476.0,"Queens, Briarwood","(40.70626, -73.81463000000002)",Entire place,44$,17,2.23,44,4.842450662083109,20.4,2018-12-19
5737,31904156,Fantastic Private Bedroom. Great Views & Location.,239168415.0,"Manhattan, Financial District","(40.70493, -74.0102)",Private Room,119$,4,1.15,26,3.8208794704491433,4.8,2018-11-04
5738,14342997,Calm&Cozy Bedroom - NoLIta/SoHo (private bathroom),1120651.0,"Manhattan, Nolita","(40.72413, -73.99355)",Private Room,118$,10,0.29,0,4.901936309852082,12.0,2017-03-06
5739,20454481,Cute Studio In Riverdale NYC,6010437.0,"Bronx, Kingsbridge","(40.88165, -73.90633000000003)",Entire place,100$,46,2.0,10,3.3612623392332326,55.2,2018-11-28
5740,21982630,One Bedroom w/ Backyard Oasis in Williamsburg,160503827.0,"Brooklyn, Williamsburg","(40.71157, -73.94308000000002)",Entire place,90$,7,0.36,0,3.927948770943331,8.4,2018-09-25
5741,2377514,Sophisticated Harlem True 2BR NYC,12145783.0,"Manhattan, East Harlem","(40.80021, -73.94142)",Entire place,195$,137,2.13,233,4.820350411306713,164.4,2018-12-26
5742,27606109,Cozy Bklyn Minimalism Private Bdrm in 2Bdrm w/ Gym,22011768.0,"Brooklyn, Bedford-Stuyvesant","(40.69178, -73.9486)",Private Room,42$,34,3.29,9,3.91069337463064,40.8,2018-11-21
5743,9587933,Old World in New York with Location! Location!,47933513.0,"Manhattan, Upper East Side","(40.78039, -73.95863)",Entire place,166$,8,0.39,3,4.8417723330797084,9.6,2018-11-13
5744,29940344,Spacious Park Avenue (Website hidden by Airbnb) -2-Month lease,1678050.0,"Manhattan, Murray Hill","(40.74938, -73.9802)",Entire place,200$,2,0.29,0,4.251510769552098,2.4,2018-06-29
5745,18688150,"""Chill"" Private 1BR Close to A,C,B,D,2,3",24906403.0,"Manhattan, Harlem","(40.81800000000001, -73.94134)",Private Room,60$,51,2.26,170,3.2873535408813,61.2,2018-12-30
5746,19945811,Spacious & Serene in the Heart of Brooklyn Heights,8026588.0,"Brooklyn, Brooklyn Heights","(40.69425, -73.99503)",Entire place,200$,7,0.31,0,3.7624490059476137,8.4,2018-02-28
